('曲江文旅 彩虹股份 光明地产 ST生态 ST常林 盛屯矿业 股海大咖的...', '2018-07-24 05:22:12')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#中国股市早已岌岌可危了！本周沪指千股跌停已是板上钉钉了，牛市美梦正式宣告破灭！ 先锋晓晓的...', '2018-06-06 01:29:15')
('#今日看盘#我在#新浪理财师#发布了投资观点【6.6 盛屯矿业“黄金坑”理论验证，目标11.50】全产业链布局钴行业，彰显雄心。自2016年开始，公司围绕钴材料全面布局，逐步建立涵盖“钴原材料”+“铜钴冶炼”+“钴… *仅供参考*今日策略如下 网页链接', '2018-06-06 00:00:54')
('适当配置抗通涨股：紫金矿业、盛屯矿业、洛阳钼业', '2018-06-05 23:08:10')
('发布了头条文章：《重磅利好消息：盛屯矿业 金洲慈航 贵州茅台 中环股份》 |重磅利好消...', '2018-06-05 23:00:53')
('发布了头条文章：《盛屯矿业600711 ：底部反弹一触即发，此压力位将决定后期走势》 $盛屯矿业 sh600711$ #盛屯矿业 sh600711[股票]#股票分析[超话]#微博股票热议榜#股票最热门\ue627 微博股票 |盛屯矿业60...', '2018-06-05 22:14:20')
('600711盛屯矿业，今天表现不错，跟外围期货应该有些关系，逢高适当降低些仓位', '2018-06-05 22:05:40')
('发布了头条文章：《002903宇环数控 如何选短线强势股？》 \ue627 股票分析 #股票抓涨停# #短线牛股# #盛屯矿业 sh600711[股票]# #隆基股份 sh601012[股票]# |002903宇环...', '2018-06-05 21:50:57')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#主力猛砸68亿终翻红，预言帝：我预计股价直接到200！ 先锋晓晓的...', '2018-06-05 07:51:39')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#雄安行业终于全线阵亡，贵州茅台最厚颜无耻真面目终于揭开，股民：吓到我了! 先锋晓晓的...', '2018-06-05 07:42:43')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#“牛市来了”A股上演最疯狂的斗牛大戏，借机回踩好低吸，本周要牛气冲天 先锋晓晓的...', '2018-06-05 04:55:19')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#中国股市引发“血案”！暴跌真凶已查明：中国平安 新华保险 中国人寿 先锋晓晓的...', '2018-06-05 04:18:49')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#不可思议的“害人精”，霸气而来清除所有的危机，涨的令散户目瞪口呆 先锋晓晓的...', '2018-06-05 04:16:21')
('发布了头条文章：《A股主力最新追踪： ST嘉陵 盛屯矿业 邦宝益智 汇金通 》 $ST嘉陵 sh600877$ $盛屯矿业 sh600711$ $邦宝益智 sh603398$ $汇金通 sh603577$ #微博股票# #上证快讯# $上证指数 sh000001$ |A股主力最...', '2018-06-05 03:56:58')
('发布了头条文章：《格力电器+盛屯矿业+信维通信,后市买卖点精》\ue627 股票 #新浪股吧# #新浪看点# #头条文章# #上证指数# $格力电器 sz000651$ +$盛屯矿业 sh600711$ +$信维通信 sz300136$ |格力电器+...', '2018-06-05 02:51:08')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#中国重工一纸公告，股价直逼跌停，一天蒸发7145亿，无数散户倒地哀嚎！ 先锋晓晓的...', '2018-06-05 02:33:51')
('发布了头条文章：《咸鱼翻身，两家退市将重新上市》$永辉超市 sh601933$ $北京银行 sh601169$ $盛屯矿业 sh600711$ $华夏幸福 sh600340$ 持有这几只票的朋友，有什么问题或者不会操作的可以直接私信我。 |咸鱼翻身，...', '2018-06-04 23:54:26')
('昨天埋伏的一个，盛屯矿业，选择止损。这是最近很久，为数不多的一次止损。盛屯矿业和三维丝的备选，我选择了前者，结果虽然是错误的，但是技术上的预判，以及均线，选择前者都没有问题。这个票还会站均线的，但是做事要有规矩，不想拖泥带水。等待之后的操作再回来吧。炒股没有百分之百，我只能 ...展开全文c', '2018-06-04 22:38:57')
('大家有没有发现600711盛屯矿业资金非常活跃，换手率挺高？趋势也是挺完美的，翻遍几千只个股里又有几只从趋势，业绩换手，资金活跃度来分析又有几只？这样的股不成大牛什么样的能成为大牛？', '2018-06-04 21:43:35')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#A股8天下跌70%,跌停后迎来“绝地大爆炸”，股民：坐着也中枪！ 先锋晓晓的...', '2018-06-04 10:11:15')
('发布了头条文章：《一位顶级操盘手的MACD不传战法，精准捕获买卖点》#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#|一位顶级操...', '2018-06-04 09:58:05')
('发布了头条文章：《600711 盛屯矿业：抄底机会即将来临？接下来会有一波爆发！》 #盛屯矿业 sh600711[股票]# \ue627 股票 \ue627 大盘 #股市~a股~大盘~股票# #微博头条# |600711 盛...', '2018-06-04 05:45:40')
('发布了头条文章：《掌握必备的KDJ指标选股实用技巧快速获得龙头股》$中国软件 sh600536$ $天神娱乐 sz002354$ $盛屯矿业 sh600711$ |掌握必备的...', '2018-06-04 04:53:35')
('中国人假日越来越多了，股市越来越淡了朗新科技，天华超净，御家汇，普路通代码私我，帮你们看一下$朗新科技 sz300682$ $天华超净 sz300390$$御家汇 sz300740$ $普路通 sz002769$还有盛屯矿业。#.今日看盘.# #股票# #微博看市#', '2018-06-04 03:54:52')
('今天的跌停榜有些跌的看不明白，44只跌停，业绩差、踩到雷、“冰冰”概念、高位股这些跌停的还可以理解，正泰电器、晶盛机电、东旭蓝天、盛屯矿业这些也跌停了。有人说在a股是看形态炒股，但事实上是同一种形态，有多少成功的案例，就有多少失败的案例，在这里踩雷比走路上掉坑里可容易多了。', '2018-06-04 03:25:16')
('光伏全数杀跌，隆基股份通威股份林洋股份盛屯矿业奥瑞德跌停，天通股份当代明诚杉杉股份大跌，延续上周五的弱势，沪深虽说收红但盘面不好看又缩量，让人难过难堪~~', '2018-06-04 03:20:50')
('新出炉的趋势分析，持有以下股票的朋友私信我发分析$杉杉股份 sh600884$ $金风科技 sz002202$$盛屯矿业 sh600711$ $中环股份 sz002129$', '2018-06-04 02:42:58')
('这票心痛的呀$盛屯矿业 sh600711$ 拿着这只票的可以交流交流', '2018-06-04 02:40:40')
('随着周末国际毛衣战的加剧，周末国内的消息面慢慢退温了。今天农业，黄金，猪肉等收益股变成一地鸡毛，首先就是上周五吃大面的$联诚精密 sz002921$ 今天继续在跌停板附近震荡，还有像中马传动，$西部黄金 sh601069$ ，$盛屯矿业 sh600711$，金洲慈航，百洋股份，西王食品，傲农生物等，其中不少 ...展开全文c', '2018-06-04 02:32:24')
('此股遭庄家重仓：环能科技 西王食品 天通股份 盛屯矿业 $环能科技 sz300425$ $西王食品 sz000639$ \ue627 股票分析 #热门股票推荐# #短线牛股# 月落玩财经...', '2018-06-04 02:29:38')
('【个股资金流向解析】中小板资金流出最多的十家公司分别为：中环股份、金风科技、赣锋锂业、格林美、宏川智慧、科大讯飞、启明星辰、慈文传媒、二三四五、新和成。沪市主板资金流出最多的十家公司分别为：药明康德、华友钴业、盛屯矿业、杉杉股份、合盛硅业、恒生电子、永辉超市、航天信息、天通股 ...展开全文c', '2018-06-04 02:16:16')
('持有盛屯矿业 药明康德 文灿股份 双塔食品的朋友，有被套不会操作的，都可以私信我。$盛屯矿业 sh600711$ $药明康德 sh603259$$文灿股份 sh603348$ $双塔食品 sz002481$', '2018-06-04 02:00:12')
('今日钴概念股下跌明显；sh600711(盛屯矿业)；sh603799(华友钴业)都出现大幅杀跌$盛屯矿业 sh600711$', '2018-06-04 01:46:34')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#浪潮信息尾盘遭机构660万股锁仓，“天地板”走势归来！ 先锋晓晓的...', '2018-06-04 01:38:07')
('盛屯矿业今天打到跌停，主力看来还没吃够筹码，那就跟随主力也吃点了，今天买些，明天低了再满仓，正好跌到文章中写的价格区间，主力真是给机会，将是今年的大牛股', '2018-06-04 01:04:02')
('#盛屯矿业 sh600711[股票]# 中期上涨，短期下跌，今日盘中曾跌停，短期表现较差，建议减仓，关注9.75元附近支撑有效性，剩余部分支撑之上可持有下', '2018-06-03 23:04:13')
('早盘跌停被砸开板的个股很多；天华超净，香飘飘，盛屯矿业，天通股份均是跌停翘板，但并不是表示走势上就会就此强势，目前走势回避为妙#天华超净 sz300390[股票]#', '2018-06-03 23:03:09')
('今天市场更加混乱了，前期的一些基金股出现了大幅下跌，例如盛屯矿业、当代明诚、欧普照明、安图生物、航天信息、阳光电源等。而影视股的华谊兄弟和华策影视的突然下跌，也让整个影视板块重创。今日看看抛单前列吧：上周刚刚有建仓的湖南黄金今天抛单第一，之后是沃森生物和我武生物这两只抛单不是一天 ...展开全文c', '2018-06-03 22:31:14')
('盛屯矿业跌停了低位反弹，抗的补跌', '2018-06-03 22:23:49')
('发布了头条文章：《盛屯矿业600711 ：主力暴力洗盘予以何为，股民：此点将是调整极限》 $盛屯矿业 sh600711$ #盛屯矿业 sh600711[股票]#股票最热门#微博股票热议榜#微博股票[超话]\ue627 股票分析 |盛屯矿业60...', '2018-06-03 11:06:36')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#A股能否撑得下去，散户:我再也不想割肉了?或许下周有所转机! 先锋晓晓的...', '2018-06-03 08:59:53')
('发布了头条文章：《600711 盛屯矿业：主力吹响反攻号角，短期上涨一触即发!!》 \ue627 股票分析 \ue627 财经头条文章 $盛屯矿业 sh600711$ |600711 盛...', '2018-06-03 06:44:53')
('发布了头条文章：《盛屯矿业+上海电气+创新股份：精准后期走势点评》\ue627 股票 #新浪股吧# #新浪看点# #头条文章# #上证指数# $盛屯矿业 sh600711$ +$上海电气 sh601727$ +$创新股份 sz002812$ |盛屯矿业+...', '2018-06-03 02:56:24')
('发布了头条文章：《盛屯矿业600711：震荡行情已接近尾声 把握启动良机》 $盛屯矿业 sh600711$ $上证指数 sh000001$ \ue627 财经头条文章 \ue627 股票分析 \ue627 短线牛股 |盛屯矿业60...', '2018-06-03 02:20:03')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#底部横盘3年，遭主力628亿建仓抢筹，A股市场还欠它16涨停板 先锋晓晓的...', '2018-06-03 01:33:22')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#昔日人工智能第一巨龙苏醒，18年能否引领A股？ 先锋晓晓的...', '2018-06-03 01:29:31')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#中国股市：会议利好定调A股，诱多反弹之后将迎来3周期主升浪 先锋晓晓的...', '2018-06-01 07:10:51')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#神秘股东砸55亿锁仓，拟10转35派4获批，将超越万兴科技成为新龙头！ 先锋晓晓的...', '2018-06-01 07:05:26')
('发布了头条文章：《002524光正集团 白马股遭遇“估值杀” “真成长”料现新行情》 \ue627 股票分析 #股票抓涨停# #短线牛股# #盛屯矿业 sh600711[股票]# #苏泊尔 sz002032[股票]# |002524光正...', '2018-06-01 04:31:22')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#A股上演巨量坑人大戏，主力撤资20亿出逃，股民：这是挖坑叫我们跳？ 先锋晓晓的...', '2018-06-01 04:14:02')
('#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业#石墨烯第一龙头觉醒，遭主力21亿重资锁仓，后市走势已定局！ 先锋晓晓的...', '2018-06-01 04:10:46')
('超短线午后关注：盛屯矿业，德艺文创，长鹰信质，星光农机。', '2018-05-31 23:35:32')
('今天买昨天大涨的有没有套，昨天没大涨小阴小阳的比如盛屯矿业，方大炭素就直接可以止盈掉了，前面华鲁恒升小阴小阳，昨天四个点以上到阻力就可以高抛，后面观察第二次回探的情况', '2018-05-31 23:33:56')
('发布了头条文章：《600711盛屯矿业 如何利用集合竞价简单选快速选牛股?》 \ue627 股票分析 #股票抓涨停# #短线牛股# #海达股份 sz300320[股票]# #平潭发展 sz000592[股票]# |600711盛屯...', '2018-05-31 23:17:52')
('发布了头条文章：《月初诡异走势揭秘：盛屯矿业 海澜之家 红旗连锁 远望谷》 $盛屯矿业 sh600711$ $海澜之家 sh600398$ $红旗连锁 sz002697$ $远望谷 sz002161$ \ue627 股票 |月初诡异走...', '2018-05-31 23:15:57')
('发布了头条文章：《普利制药+盛屯矿业+万隆光电，后期或有惊人走势！》 \ue627 股票 #新浪股吧# #新浪看点# #头条文章# $普利制药 sz300630$ +$盛屯矿业 sh600711$ +$万隆光电 sz300710$ |普利制药+...', '2018-05-31 22:35:44')
('发布了头条文章：《盛屯矿业(600711):锂电池白马重磅来袭，主力5亿筑底，拉升在即》 $盛屯矿业 sh600711$ $宇环数控 sz002903$ $科大讯飞 sz002230$ $普路通 sz002769$ $海欣食品 sz002702$ \ue627 资金流向 \ue627 新浪理财师 \ue627 股票推荐 #上证快讯# |盛屯矿业(6...', '2018-05-31 22:18:49')
('发布了头条文章：《002889东方嘉盛 五月下旬热点仍是它》 \ue627 股票分析 #股票抓涨停# #短线牛股# #盛屯矿业 sh600711[股票]# #中核钛白 sz002145[股票]# |002889东方...', '2018-05-31 22:06:06')
('发布了头条文章：《600019宝钢股份 如何从数千只股票中准确找到牛股？》 \ue627 股票分析 #股票抓涨停# #短线牛股# #宇环数控 sz002903[股票]# #盛屯矿业 sh600711[股票]# |600019宝钢...', '2018-05-31 22:04:57')
('雪球讨论$盛屯矿业(SH600711)$ 震惊电动车：松下誓言开发无钴电池，但产业观察家嗤之以鼻最近姑业股票出现大跌，在特斯拉老板发声之后，松下也表示在开发无钴电池，但真相究竟...（ 分享自@雪球 客户端雪球讨论 ） |雪球讨论', '2018-05-31 08:17:49')
('年度黑马来袭?方大炭素+海德股份+人福医药+盛屯矿业$方大炭素 sh600516$ $海德股份 sz000567$ $人福医药 sh600079$ $盛屯矿业 sh600711$ \ue627 股票分析 #热门股票推荐# #短线牛股# 月落玩财经...', '2018-05-31 02:51:08')
('发布了头条文章：《盛屯矿业(600711)：锂电池概念股，豪资吸筹19亿拉升，资产翻倍上涨！》 #600711盛屯矿业# $盛屯矿业 sh600711$ |盛屯矿业(6...', '2018-05-31 02:31:20')
('中央商场，柳工，青岛海尔，鱼跃医疗，浙江龙盛，盛屯矿业，锡业股份，价值投资，不做跳蚤 |榆林·宋家...', '2018-05-30 23:26:21')
('实时盯盘--黄金板块逆势上行，龙头西部黄金大涨6%，赤峰黄金涨4%，恒邦股份、山东黄金、盛屯矿业小幅跟涨。(', '2018-05-30 22:53:48')
('刚刚！一则紧急消息，大盘巨变会上演，能有百点行情吗？#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业# 先锋晓晓的...', '2018-05-30 22:46:29')
('A股再探3050点或迎重大机遇，一类股将成主力抢筹对象！#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业# 先锋晓晓的...', '2018-05-30 22:40:47')
('有色金属第一龙头跌至冰点，遭主力抢筹934亿，业绩暴涨860%，后市问鼎妖王宝座！#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业# 先锋晓晓的...', '2018-05-30 08:02:09')
('#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业#就在刚刚，中国股市零售股宣 布爆炸起飞：神思电子 佳都科技 高鸿股份 先锋晓晓的...', '2018-05-30 07:32:11')
('发布了头条文章：《贸易战争热点布局：科大智能 同洲电子 创源文化 盛屯矿业》 \ue627 微博股票 $科大智能 sz300222$ $同洲电子 sz002052$ $创源文化 sz300703$ $盛屯矿业 sh600711$ |贸易战争热...', '2018-05-30 02:30:16')
('发布了头条文章：《A股市场出现转机：万向德农+盛屯矿业+华兰生物+新晨科技》 |A股市场出...', '2018-05-30 02:25:31')
('发布了头条文章：《盛屯矿业600711：主力非套路出牌！下一个机遇在哪？》 $盛屯矿业 sh600711$ \ue627 股票分析 \ue627 短线牛股 \ue627 投资达人说 |盛屯矿业60...', '2018-05-30 01:40:14')
('题材方面：贸易战再生事端，避险情绪升温下黄金板块有望活跃；医疗器械行业“独角兽”迈瑞医疗创业板IPO招股书预披露更新，迈瑞医疗概念有望受到资金关注；投资者还可关注棉花（新赛股份、三友化工），蚂蚁金服（新朋股份、合肥城建），镍（恒顺众昇、盛屯矿业）等相关个股。#上证指数 sh000001[股票] ...展开全文c', '2018-05-29 21:20:20')
('从中长期来看，动力电池领域将成为未来镍价上行最主要的驱动力。新能源三元电池高镍化趋势的到来，将驱动镍价走高，相关公司有望受益。$恒顺众昇 sz300208$ 在印尼有两个高品位镍矿 Madani镍矿（约2014公顷）和BMU镍矿（约1963公顷），还在印尼投建镍铁冶炼工业园，打造完整产业链。$盛屯矿业 sh600711 ...展开全文c', '2018-05-29 21:00:07')
('4.下游需求强劲，镍价创一年新高镍概念股; 恒顺众昇（ 300208 ）、盛屯矿业（ 600711 ）', '2018-05-29 20:48:14')
('【消息淘金】※浙江省大湾区行动计划即将发布 相关公司受关注 利好大湾区 尖峰集团※下游需求强劲 镍价创一年新高 利好镍金属 盛屯矿业※动力电池回收政策落地在即 龙头公司有望迎来机遇 利好电池回收 格林美※航空工业将提高资产证券化率 探索深化军民融合 利好航空工业 航天信息※棉花供给缺口 ...展开全文c', '2018-05-29 20:29:56')
('三大报内参：1、浙江省大湾区行动计划即将发布相关公司受关注宁波港、尖峰集团2、下游需求强劲镍价创一年新高恒顺众昇、盛屯矿业 ...展开全文c', '2018-05-29 20:27:59')
('【今日热点挖掘】牛股形态团队今天盘前挖掘有价值财经信息以及符合牛股形态挖掘的热门股票跟踪品种如下，收集盘中跟踪，不要盲目追高：1、下游需求强劲镍价创一年新高，跟踪300208恒顺众昇；600711盛屯矿业；2、动力电池回收政策落地在即、龙头公司有望迎来机遇，跟踪002340格林美；3、棉花供给缺口推 ...展开全文c', '2018-05-29 20:20:37')
('下游需求强劲镍价创一年新高。恒顺众昇（300208） +2.20%在印尼有两个高品位镍矿Madani镍矿（约2014公顷）和BMU镍矿（约1963公顷），还在印尼投建镍铁冶炼工业园，打造完整产业链。盛屯矿业（600711） +0.93%通过投资英国联合镍业（32.01%股权），以赞比亚穆纳里镍矿为起点，扩大国际镍矿资源储备。', '2018-05-29 19:46:48')
('紫光国微：受721亿融资成功，后市32个涨停板稳入栏中！#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业# 先锋晓晓的...', '2018-05-29 09:52:51')
('爱婴室：妖王复苏，大股东增持658万股，五月必将超越中国平安#600309万华化学##600711盛屯矿业##002230科大讯飞##603799华友钴业# 先锋晓晓的...', '2018-05-29 09:47:00')
('#牛股发现# #财经头条# $盛屯矿业 sh600711$ $湖南盐业 sh600929$ 发布了头条文章：《在选出牛股时候什么买入和什么时候卖出是最好的？》 |在选出牛股...', '2018-05-29 06:55:34')
('发布了头条文章：《湖南盐业+永辉超市+盛屯矿业：后市展望精准预测 》#新浪股吧# #新浪看点# \ue627 股票 $湖南盐业 sh600929$ +$永辉超市 sh601933$ +$盛屯矿业 sh600711$ |湖南盐业+...', '2018-05-29 04:56:52')
('2018-5-28 持仓：$格力电器 sz000651$ ！$小天鹅Ａ sz000418$ ！$美的集团 sz000333$ ！$柳工 sz000528$ ！$盛屯矿业 sh600711$ ！$海螺水泥 sh600585$ ！ |加拿大', '2018-05-28 10:19:37')
('发布了头条文章：《盛屯矿业600711 ：新庄底部千万重仓抢筹，在破新高指日可待》 $盛屯矿业 sh600711$ #盛屯矿业 sh600711[股票]#个股专业点评#微博股票热议榜#股票最热门\ue627 微博股票 |盛屯矿业60...', '2018-05-27 22:15:04')
('$盛屯矿业(600711)$目前处于上涨趋势中，下方留意缺口处的支撑，仅供参考', '2018-05-27 22:03:06')
('万兴科技：又一只妖股现身，游资440亿买入, 将迎一波主升浪!#300504天邑股份##600666奥瑞德##000651格力电器##600711盛屯矿业# 先锋晓晓的...', '2018-05-27 08:09:29')
('发布了头条文章：《气质标杆新黑马：华友钴业+科大讯飞+盛屯矿业+金风科技》 $华友钴业 sh603799$ $科大讯飞 sz002230$ $盛屯矿业 sh600711$ $金风科技 sz002202$ \ue627 财经头条文章 \ue627 股票分析 \ue627 短线牛股 |气质标杆新...', '2018-05-27 04:27:40')
('【银禧科技跨界获刚果钴矿】银禧刚果钴业正式获得刚果（金）12337钴矿采矿权，但矿山开发还需要时间，不会为2018年贡献业绩。近两年钴价上涨迅猛，华友钴业、寒锐钴业、洛阳钼业、盛屯矿业等上市公司早已对钴有所布局 |银禧科技跨...', '2018-05-27 03:08:22')
('发布了头条文章：《下周走势提前布局：丰元股份 盛屯矿业 中环股份 厚普股份》 \ue627 微博股票 $丰元股份 sz002805$ $盛屯矿业 sh600711$ $中环股份 sz002129$ $厚普股份 sz300471$ |下周走势提...', '2018-05-27 02:54:01')
('发布了头条文章：《大东海A(000613)：海南叠加消费，神秘主力逆市增持，上涨一触即发！》$大东海A sz000613$ $越博动力 sz300742$ $盛屯矿业 sh600711$ 业 |大东海A(00...', '2018-05-27 01:44:32')
('发布了头条文章：《主力阴谋明日揭晓：盛屯矿业 天地数码 天顺风能 世名科技》 $盛屯矿业 sh600711$ $天地数码 sz300743$ $天顺风能 sz002531$ $世名科技 sz300522$ #上证快讯# |主力阴谋明...', '2018-05-26 22:30:05')
('【银禧科技跨界获刚果钴矿】近两年钴价上涨迅猛，华友钴业、寒锐钴业、洛阳钼业、盛屯矿业等上市公司早已对钴有所布局|银禧科技跨...（来自财新客户端）', '2018-05-26 17:19:56')
('#盛屯矿业 sh600711[股票]# 今日阴线有放量反包前几日的阳线，短期谨慎为主，建议减仓，关注10.2元支撑有效性', '2018-05-25 10:14:32')
('发布了头条文章：《短期注意反弹后的高抛良机！》$铁汉生态 sz300197$ $道氏技术 sz300409$$盛屯矿业 sh600711$ $旋极信息 sz300324$ |短期注意反...', '2018-05-25 05:58:01')
('盛屯矿业(600711)周五下跌8.48%。公司2007年以来成功实现了向有色金属行业的战略转型，目前主营业务为有色金属矿山采掘、矿产品贸易、金属金融服务等。值得注意的是，2017年年报中，钴业务实现收入23.46亿元，毛利7.23亿元，占公司总毛利的51.1%，无疑钴业务已经是公司主要利润来源。消息面上，公司在 ...展开全文c', '2018-05-25 04:45:02')
('发布了头条文章：《盛屯矿业(600711)：低估值概念，机构67亿抢筹，后市将暴涨拉升！》 #盛屯矿业 sh600711[股票]# $盛屯矿业 sh600711$ |盛屯矿业(6...', '2018-05-25 04:38:08')
('下午给大家解波票，老规矩不懂得评论留言或者私聊我。$盛屯矿业 sh600711$ $国新健康 sz000503$$海越股份 sh600387$ $梅泰诺 sz300038$', '2018-05-25 03:22:08')
('\ue627 个股点评 600711，盛屯矿业，也是老朋友了，已经涨到这个份上的时候，依旧看好。因为黄金概念在其中。', '2018-05-24 21:04:45')
('发布了头条文章：《◇600711 盛屯矿业：最后减仓机会？接下来会有一波大动作》 #XD盛屯矿 sh600711[股票]# #大盘# #股票# #微博头条# #股市~a股~大盘~股票# |◇600711 盛...', '2018-05-23 22:49:15')
('收盘了，持有盛屯矿业、中国铝业、广汇能源、紫金矿业的博友不懂的可以问我，我来帮你们看看$盛屯矿业 sh600711$ $中国铝业 sh601600$$广汇能源 sh600256$ $紫金矿业 sh601899$', '2018-05-23 03:06:12')
('运气这东西很难讲，两天没盯盘，昨天建新股份被砸废了，回撤10个点，今天盛屯矿业回来了', '2018-05-22 12:12:38')
('【机构称黄金迎新一轮牛市 近14亿元大单抢筹10只概念股】近30日内，11只黄金股获机构给予“买入”或“增持”等看好评级，其中，紫金矿业机构看好评级家数达到10家以上，为12家，盛屯矿业、中工国际等2只个股机构看好评级家数也均在3家以上。网页链接', '2018-01-25 20:05:03')
('发布了头条文章：《盛屯矿业600711：主力2.6亿提前布局，节后必将井喷式五连阳》 $盛屯矿业 sh600711$ |盛屯矿业60...', '2017-09-29 22:21:02')
('【主力净流入个股前十】$融钰集团 sz002622$ 、北新建材、蒙草生态、$中通国脉 sh603559$ 、士兰微、二六三、大华股份、平安银行、启迪设计、盛屯矿业今日复盘：热点板块（见图）#今日看盘# #投资达人说#', '2017-09-29 03:44:46')
('收盘亏百分之0.18。持股启迪设计、韶钢松山、鹏欣资源、云铝、盛屯矿业、赣锋锂业。九月收益14最高点下来回撤百分之8打完收工...十月一定让大家做到20个点收益！', '2017-09-29 03:17:23')
('我昨日高级班给朋友们讲课时候详细分析了高位横盘不是出货走势的时候，分析了盛屯矿业，结果今天大幅上涨了六个点，节后继续上涨，你知道如何判断高位横盘后主力是出货还是上升中继吗，资金流技术会告诉你，另外还告诉大家两个汽车票，节后会继续上涨，持股待涨。通讯板块的低位股票今天表现也很好，昨 ...展开全文c', '2017-09-29 03:04:23')
('#盛屯矿业 sh600711[股票]# 可以暂时持有，估价再涨，但是节后一旦不快速新高，要注意止盈', '2017-09-29 02:00:16')
('#盛屯矿业 sh600711[股票]# 有色概念资源股，前期涨幅不小，10.5附近有一定压力，突破还可持有，一旦遇阻建议逢高减仓。', '2017-09-29 01:31:01')
('【金属钴今日报价上涨】金属钴今日报价上涨，报价446000元/吨，涨9000元/吨，涨幅2.06%。盛屯矿业 华友钴业 寒锐钴业#华友钴业 sh603799[股票]#', '2017-09-29 01:27:42')
('【金属钴今日报价上涨】金属钴今日报价上涨，报价446000元/吨，涨9000元/吨，涨幅2.06%。盛屯矿业 #华友钴业 sh603799[股票]# #寒锐钴业 sz300618[股票]#', '2017-09-29 01:17:59')
('【独家资金：早盘主力买入前10股】9月29日大单金额流入前十名个股：天宇股份、中通国脉、英派斯、梅轮电梯、$华泰证券 sh601688$ 、盛屯矿业、启迪设计、融钰集团、创源文化、第一创业#上证快讯# #今日看盘#', '2017-09-28 23:06:41')
('【早盘主力买入前10股】$天宇股份 sz300702$、中通国脉、英派斯、梅轮电梯、华泰证券、盛屯矿业、启迪设计、融钰集团、创源文化、第一创业#今日看盘# #投资达人说#', '2017-09-28 23:04:50')
('本周二盘中推荐给大家的 $盛屯矿业 sh600711$ 也震荡持续拉升，该股有跟进的朋友收益也不低于6%,今天节前的最后一个交易日，不管什么票，美莉都建议减仓落袋为安了，最好空仓或轻仓持股过节。 @微博股票 $盐湖股份 sz000792$ #今日看盘#', '2017-09-28 22:41:08')
('发布了头条文章：《最新重大消息:迅游科技 深圳新星 盛屯矿业 泰和新材》 #汇鸿集团 sh600981[股票]# #慈文传媒 sz002343[股票]# #中国银河 sh601881[股票]# |最新重大消...', '2017-09-28 22:34:33')
('今天钴酸锂电池的骚气节奏啊...华友钴业、寒锐姑业、洛阳钼业、盛屯矿业。不是推荐只是说盘面', '2017-09-28 21:27:47')
